car_park_no,address,latitude,longitude,car_park_type,type_of_parking_system,short_term_parking,free_parking,night_parking,car_park_decks,gantry_height,car_park_basement
UBA4,UBI AVE 4,1.3357725,103.89617,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0,N
UBK2,BLK 11/15/18 UPPER BOON KENG,1.3155972,103.8714,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
UBK4,BLK 19/20 UPPER BOON KENG,1.315288,103.874084,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,3.25,N
UBK5,BLK 38/39 UPPER BOON KENG,1.3185358,103.87396,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,3.25,N
UBKM,BLK 13A UPPER BOON KENG ROAD,1.3148103,103.87087,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
UBM1,BLK 5 UPP BOON KENG RD,1.3126416,103.87262,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,2.15,N
UBM2,BLK 8 UPPER BOON KENG ROAD,1.3131084,103.87039,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
UCS,BLK 34 UPPER CROSS STREET CAR PARK,1.2866614,103.84186,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,0,N
W10,BLK 4/5 MARSILING ROAD,1.4393518,103.77532,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W101,BLK 686 WOODLANDS DRIVE 73,1.4425443,103.805786,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,5,2.15,N
W102,BLK 687 WOODLANDS DRIVE 75,1.4412048,103.80662,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W103,BLK 766A WOODLANDS CIRCLE,1.4457461,103.79733,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12,2.15,N
W104,BLK 688 WOODLANDS DR 75,1.4439746,103.80754,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
W105,BLK 689 WOODLANDS DR 75,1.4446673,103.80886,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,2.15,N
W106,BLK 690 WOODLANDS DRIVE 75,1.4429357,103.80848,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
W107,BLK 569A-569B CHAMPIONS WAY,1.4298007,103.7896,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.5,N
W108,BLK 302A WOODLANDS STREET 31,1.4315826,103.77531,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,2.4,N
W109,BLK 764B WOODLANDS CIRCLE,1.4450222,103.79734,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,0,N
W11,BLK 22/27 MARSILING DRIVE,1.4422667,103.77271,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.5,N
W11M,BLK 29A MARSILING DR,1.4427241,103.77286,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12,2.15,N
W12M,BLK 34A MARSILING DR,1.4446408,103.7722,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,11,2.15,N
W13,BLK 201/206 MARSILING DRIVE,1.4435372,103.77481,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,4.5,N
W14,BLK 210/218 MARSILING CRESCENT,1.4470522,103.77297,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,0,0,N
W16,MARSILING INDUSTRIAL EST,1.4406425,103.781876,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,0,N
W17,BLK 101-113 WOODLANDS ST 13,1.436682,103.78165,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W18,BLK 114-133 MARSILING RISE,1.4390424,103.78044,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W181,BLK 181 MARSILING ROAD,1.4396539,103.7793,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,3,2.15,N
W182,BLK 182 WOODLANDS STREET 13,1.4351586,103.776,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W185,BLK 185 WOODLANDS STREET 13,1.4362681,103.776474,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
W19,BLK 134-143 MARSILING RD,1.4375945,103.77721,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W20,BLK 144-166 WOODLANDS ST 13,1.4350381,103.77475,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W21,BLK 167-179 WOODLANDS ST 13,1.434675,103.77803,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W23,BLK 336-350 WOODLANDS STREET 32,1.4322113,103.78113,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W23T,BLK 344 WOODLANDS STREET 32,1.4313184,103.78039,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,0,0,N
W24,BLK 321-335 WOODLANDS STREET 32,1.4310241,103.77933,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W25,BLK 307-320 WOODLANDS AVENUE 1,1.4303185,103.77619,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W26,BLK 301/302 WOODLANDS ST 31,1.4316844,103.774284,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0,4.5,N
W27,BLK 303 WOODLANDS ST 31,1.4310251,103.77391,SURFACE CAR PARK,ELECTRONIC PARKING,NO,NO,NO,0,4.5,N
W28,BLK 304/305 WOODLANDS ST 31,1.4301174,103.77386,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,NO,NO,0,4.5,N
W29,BLK 306/306A WOODLANDS ST 31,1.4300945,103.774765,SURFACE CAR PARK,COUPON PARKING,NO,NO,NO,0,4.5,N
W3,BLK 4A/6A WOODLANDS CENTRE ROAD,1.4406484,103.76958,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,0,4.5,N
W30,BLK 305 WOODLANDS ST 31,1.4302902,103.77407,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,3,2,N
W36,BLK 801-810 WOODLANDS STREET 81,1.4413784,103.78642,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W37,BLK 816-821 WOODLANDS STREET 82,1.4418753,103.790436,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W39,BLK 830-836 WOODLANDS STREET 83,1.4399003,103.79123,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W4,BLK 6/7 MARSILING DRIVE,1.4424582,103.77675,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W40,BLK 837-850 WOODLANDS STREET 82,1.4415963,103.792015,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W41,BLK 851-856 WOODLANDS STREET 83,1.4400108,103.79332,SURFACE CAR PARK,ELECTRONIC PARKING,7AM-10.30PM,SUN & PH FR 7AM-10.30PM,NO,0,4.5,N
W43,BLK 406A WOODLANDS STREET 41,1.4295038,103.772064,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,10,2,N
W44,BLK 413A WOODLANDS STREET 41,1.4279898,103.77226,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W45,BLK 421A WOODLANDS STREET 41,1.4279814,103.77516,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W46,BLK 426A WOODLANDS STREET 41,1.4266571,103.773674,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,10,2.15,N
W47,WOODLANDS INDUSTRIAL PARK E,1.4516762,103.79779,SURFACE CAR PARK,COUPON PARKING,7AM-10.30PM,NO,NO,0,0,N
W48,BLK 874A WOODLANDS STREET 81,1.4431679,103.789024,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W49,BLK 839A WOODLANDS STREET 82,1.4429077,103.79203,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W4M,BLK 7A MARSILING DRIVE,1.4415585,103.775986,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W5,BLK 10/13 MARSILING LANE,1.440754,103.77819,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4.5,N
W50,BLK 846A WOODLANDS AVENUE 4,1.4429256,103.79369,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W505,BLK 505A WOODLANDS DRIVE 14,1.4321376,103.7916,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,2.15,N
W509,BLK 509A WOODLANDS DRIVE 14,1.4332852,103.7893,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.15,N
W51,BLK 866A WOODLANDS STREET 83,1.44229,103.79263,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W516,BLK 516A WOODLANDS DRIVE 14,1.4341674,103.79078,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.15,N
W517,BLK 517A WOODLANDS DRIVE 14,1.4341446,103.79152,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
W519,BLK 519A WOODLANDS DRIVE 14,1.4345708,103.79234,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
W52,BLK 823A WOODLANDS STREET 82,1.4413984,103.78949,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2,N
W521,BLK 521A WOODLANDS DRIVE 14,1.433938,103.79361,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
W523,BLK 523A WOODLANDS DRIVE 14,1.4329295,103.79391,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
W525,BLK 525A WOODLANDS DRIVE 14,1.4325852,103.79294,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
W527,BLK 527A WOODLANDS DRIVE 14,1.4319706,103.79256,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W53,BLK 881A WOODLANDS STREET 82,1.4444941,103.791435,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W536,BLK 536A WOODLANDS DRIVE 14,1.4311391,103.79153,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.15,N
W54,BLK 824A WOODLANDS STREET 81,1.4394189,103.78908,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2,N
W546,BLK 546A WOODLANDS DRIVE 16,1.4297479,103.79341,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12,2.15,N
W549,BLK 549A WOODLANDS DRIVE 44,1.4323004,103.79494,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W55,BLK 859A WOODLANDS STREET 83,1.4398048,103.79453,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W554,BLK 554A WOODLANDS DRIVE 53,1.4325405,103.79622,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W56,BLK 891C WOODLANDS DRIVE 50,1.43816,103.791466,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N
W57,BLK 892C WOODLANDS DRIVE 50,1.4367821,103.78945,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,10,2.15,N
W570,BLK 570 WOODLANDS AVENUE 1,1.4309038,103.79003,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,7,2.15,N
W574,BLK 574 WOODLANDS DRIVE 16,1.4305891,103.79845,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
W578,BLK 578A WOODLANDS DRIVE 16,1.4313638,103.79669,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W579,BLK 579A WOODLANDS DRIVE 16,1.4310428,103.79553,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W58,BLK 895D WOODLANDS DRIVE 50,1.4360502,103.79225,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.15,N
W586,BLK 586A WOODLANDS DRIVE 16,1.4291763,103.7947,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W588,BLK 588A WOODLANDS DRIVE 16,1.4282161,103.79469,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W59,BLK 897D WOODLANDS DRIVE 50,1.43632,103.79462,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,11,2.15,N
W5M,BLK 13A MARSILING LANE,1.4416394,103.778755,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8,2.15,N
W6,BLK 15/16 MARSILING LANE,1.4421024,103.777954,SURFACE CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,0,4,N
W60,WOODLANDS AVENUE 5,1.435108,103.793076,SURFACE CAR PARK,COUPON PARKING,WHOLE DAY,NO,YES,0,0,N
W61,BLK 358A WOODLANDS AVENUE 5,1.4332167,103.78395,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2,N
W62,BLK 354A WOODLANDS AVENUE 1,1.432853,103.78505,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W63,BLK 371A WOODLANDS AVENUE 1,1.4328527,103.786415,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2,N
W64,BLK 605A WOODLANDS DRIVE 42,1.4379843,103.797104,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W65,BLK 701A WOODLANDS DRIVE 40,1.4411366,103.79598,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2,N
W66,BLK 709A WOODLANDS DRIVE 70,1.4410961,103.798,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N
W67,BLK 714A WOODLANDS DRIVE 70,1.4415022,103.799065,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N
W676,BLK 676 WOODLANDS DRIVE 71,1.4397622,103.800735,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,2,2.3,Y
W68,BLK 718A WOODLANDS AVENUE 6,1.4414226,103.80052,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N
W69,BLK 721A WOODLANDS AVENUE 6,1.4447278,103.799805,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W691,BLK 691 WOODLANDS DRIVE 73,1.4406453,103.80625,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N
W693,BLK 693 WOODLANDS AVE 6,1.4380924,103.8037,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,9,2.15,N
W694,BLK 694 WOODLANDS DR 62,1.4380423,103.805016,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N
W70,BLK 739A WOODLANDS CIRCLE,1.4445112,103.79681,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W71,BLK 728A WOODLANDS CIRCLE,1.4431865,103.79899,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W717,BLK 717C WOODLANDS DRIVE 70,1.4409285,103.798645,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1,2.15,N
W72,BLK 792A WOODLANDS AVENUE 6,1.4426259,103.80192,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W73,BLK 796A WOODLANDS DRIVE 72,1.4433109,103.80377,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W74,BLK 737A WOODLANDS CIRCLE,1.4432156,103.79636,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W75,BLK 747A WOODLANDS CIRCLE,1.4433047,103.79558,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W76,BLK 748A WOODLANDS CIRCLE,1.4449182,103.795105,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W77,BLK 757A WOODLANDS AVENUE 4,1.4460607,103.7939,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W78,BLK 759A WOODLANDS AVENUE 6,1.446593,103.79603,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W780,BLK 780 WOODLANDS CRESCENT,1.4482352,103.8011,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
W782,BLK 782 WOODLANDS CRESCENT,1.4482052,103.80357,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W783,BLK 783 WOODLANDS RISE,1.4478189,103.80412,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
W785,BLK 785 WOODLANDS RISE,1.4470667,103.80499,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
W79,BLK 773A WOODLANDS DRIVE 60,1.4477311,103.79848,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W799,BLK 799 WOODLANDS DRIVE 60,1.4464607,103.799904,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,2,2.15,N
W80,BLK 775A WOODLANDS CRESCENT,1.4481666,103.80034,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N
W81,BLK 786A WOODLANDS DRIVE 60,1.4459803,103.80004,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N
W82,BLK 787A WOODLANDS CRESCENT,1.4445144,103.801605,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W83,BLK 608A WOODLANDS RING ROAD,1.4361091,103.79716,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W84,BLK 614A WOODLANDS AVENUE 4,1.4348354,103.79591,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W85,BLK 622A WOODLANDS DRIVE 52,1.4340975,103.7991,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W86,BLK 644A WOODLANDS RING ROAD,1.4373618,103.80115,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W87,BLK 649A WOODLANDS RING ROAD,1.4385397,103.80023,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W88,BLK 656A WOODLANDS RING ROAD,1.4372209,103.79871,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W887,BLK 887 WOODLANDS DR 50,1.4375737,103.7947,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,12,2.15,N
W889,BLK 889 WOODLANDS DRIVE 50,1.4380125,103.79362,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,14,2.15,N
W89,BLK 661A WOODLANDS RING ROAD,1.4358428,103.79855,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W8M,BLK 2A MARSILING DRIVE,1.4401826,103.776344,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,8,1.9,N
W90,BLK 626A WOODLANDS DRIVE 52,1.434106,103.80012,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W91,BLK 630A WOODLANDS RING ROAD,1.4351059,103.80116,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W92,BLK 633A WOODLANDS RING ROAD,1.4362606,103.802055,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W93,BLK 639A WOODLANDS RING ROAD,1.4377829,103.80259,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W94,BLK 678A WOODLANDS AVENUE 6,1.4402516,103.801346,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,7,2.15,N
W95,BLK 788A WOODLANDS CRESCENT,1.444173,103.80178,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,12,2.15,N
W96,BLK 667A WOODLANDS RING ROAD,1.438891,103.79792,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,13,2.15,N
W97,BLK 671A WOODLANDS DRIVE 71,1.439485,103.799286,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,11,2.15,N
W98,BLK 681 WOODLANDS DRIVE 62,1.4395974,103.803505,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,10,2.15,N
W99,BLK 685 WOODLANDS DRIVE 73,1.4407623,103.80553,MULTI-STOREY CAR PARK,ELECTRONIC PARKING,WHOLE DAY,SUN & PH FR 7AM-10.30PM,YES,6,2.15,N
WCB,BLK 261/262/264 WATERLOO BASEMENT CAR PARK,1.2988083,103.85194,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,1,1.9,Y
WCC,900 SOUTH WOODLANDS DR,1.4349017,103.78661,BASEMENT CAR PARK,ELECTRONIC PARKING,WHOLE DAY,NO,YES,2,2.15,Y
